chunk,r_best,r_exec,regret
127,0.078859463237395,-1.032538654346946,1.1113981175843408
128,-0.1652096323718366,-0.20845359261610025,0.043243960244263635
129,0.2278877275149879,-0.388499038033295,0.6163867655482829
130,1.2788594632373949,0.07310181223018761,1.2057576510072072
131,-0.1795525611795507,-0.8125742009465565,0.6330216397670059
132,1.4227239909414502,-0.13491248191933725,1.5576364728607874
133,1.426862298962817,-0.037127527162720456,1.4639898261255375
134,0.7881364912522,-0.7816147316318187,1.5697512228840187
135,0.2248961598198446,-0.6206392574089221,0.8455354172287667
136,1.4226878783131442,0.007378319941286992,1.4153095583718573
137,1.2604140885732116,-0.16641211070590295,1.4268261992791145
138,1.2648961598198454,-0.3871943684822365,1.652090528302082
139,1.4281481327558094,0.4675659762055096,0.9605821565502999
140,1.1223446533706536,-0.40589798039256947,1.5282426337632231
141,0.7903446533706545,-0.0792093793635739,0.8695540327342284
142,1.4324583089137983,0.04165803000168942,1.390800278912109
143,1.2703416301634611,-0.044012387729241806,1.314354017892703
144,1.268151194345751,-0.6789097466064209,1.947060940952172
145,1.267046933549978,-0.2256716754490161,1.4927186089989941
146,1.2641151029463191,0.35940347147737467,0.9047116314689445
147,1.2677972554363452,0.05042629500071549,1.2173709604356298
148,1.430173320361665,-0.3151534042893436,1.7453267246510085
149,-0.5698258316551703,-1.4994261967606093,0.929600365105439
150,0.7901625344740202,0.7901625344740191,1.1102230246251565e-15
151,1.4325483553097575,0.12599868052378657,1.306549674785971
152,1.2677990073629612,-0.9296505727802579,2.197449580143219
153,0.7901750570049114,-0.33942530799557724,1.1296003650004887
154,1.4277981069279926,0.5556237681737322,0.8721743387542604
155,1.430173320361665,0.3015230153011129,1.1286503050605519
156,1.2718207661229315,-0.44658483844123503,1.7184056045641665
157,1.2685207064808053,-0.23019159727289012,1.4987123037536954
158,1.2733812819220125,0.7992852156329712,0.47409606628904133
159,1.2685207064808053,-0.43914311928791944,1.7076638257687247
160,1.4285229410749518,-0.33707785734310086,1.7656007984180526
161,1.2733812819220125,0.036551657003179194,1.2368296249188333
162,1.281584350480681,-0.20862530090136958,1.4902096513820506
163,-0.1704135126676052,-1.1442043243690825,0.9737908117014773
164,-0.1631132946863487,-0.7036584640731587,0.54054516938681
165,1.0491364134672867,-1.1368553685523997,2.1859917820196864
166,0.7975390112477289,0.2966052610028139,0.5009337502449149
167,0.2449378494936993,-0.9906674563235803,1.2356053058172796
168,1.4400263551272483,0.3583184461703477,1.0817079089569006
169,1.2736656348778224,0.4475378657472719,0.8261277691305504
170,1.4388396220527149,0.269711293226336,1.1691283288263787
171,0.2411914734841759,-0.3552923244746854,0.5964837979588613
172,1.2740332335092597,-0.5393540852750089,1.8133873187842686
173,1.4368989679378987,0.020394311177449404,1.4165046567604493
174,1.4466819262407755,0.7701479144994166,0.676534011741359
175,1.2844398637136818,0.2251892322745001,1.0592506314391816
176,0.7968848059723356,-0.6878354295737628,1.4847202355460984
177,0.7991060345441385,-0.5769348209852037,1.3760408555293422
178,0.2410180907715957,-1.6640815986676383,1.905099689439234
179,1.2889140020681709,-0.12127736043052902,1.4101913624987
180,1.2860933768604692,-0.9298414854720697,2.215934862332539
181,1.4461510170433325,0.9661127228340576,0.4800382942092749
182,1.2906519257840574,0.2454155280918992,1.0452363976921581
183,1.4621461625592036,0.33224939191413705,1.1298967706450664
184,0.8216827879796964,0.05178307731223626,0.7698997106674601
185,1.308387612140606,-2.016028609394598,3.3244162215352038
