a,aa_after,bg_after,bg_before,chunk,cut_before,cut_next,delta,executed,k,micro,occ_mid,reward_best_sample,reward_exec,reward_raw,shielded,tt_after
3,18.62678568321414,0.24,0.25,33,118.91253761291503,119.66253761291503,0.75,,14,169,0.0,,,1.0974952931629334,,92.06043044912636
1,18.920847035896365,0.25,0.25,33,118.91253761291503,118.16253761291503,-0.75,,15,169,0.0,,,1.3073262373523526,,92.37113582014
2,18.920847035896365,0.25,0.25,33,118.91253761291503,118.16253761291503,0.0,1,4,169,0.0,1.406447410583496,1.4064473607036097,,0,92.37113582014
4,18.17552476944758,0.23,0.23,34,118.91253761291503,120.41253761291503,1.5,,0,170,0.0,,,0.5622497962407427,,91.47468667546174
4,18.17552476944758,0.23,0.23,34,118.91253761291503,120.41253761291503,1.5,,1,170,0.0,,,0.5622497962407427,,91.47468667546174
2,18.479631445784126,0.23,0.23,34,118.91253761291503,118.91253761291503,0.0,,2,170,0.0,,,0.7642333394087193,,91.8185191292876
0,18.787858808791896,0.23,0.23,34,118.91253761291503,117.41253761291503,-1.5,,3,170,0.0,,,0.5661426701241807,,92.14173812664907
2,18.479631445784126,0.23,0.23,34,118.91253761291503,118.91253761291503,0.0,,4,170,0.0,,,0.7642333394087193,,91.8185191292876
2,18.479631445784126,0.23,0.23,34,118.91253761291503,118.91253761291503,0.0,,5,170,0.0,,,0.7642333394087193,,91.8185191292876
0,18.787858808791896,0.23,0.23,34,118.91253761291503,117.41253761291503,-1.5,,6,170,0.0,,,0.5661426701241807,,92.14173812664907
0,18.787858808791896,0.23,0.23,34,118.91253761291503,117.41253761291503,-1.5,,7,170,0.0,,,0.5661426701241807,,92.14173812664907
2,18.479631445784126,0.23,0.23,34,118.91253761291503,118.91253761291503,0.0,,8,170,0.0,,,0.7642333394087193,,91.8185191292876
3,18.330462588285712,0.23,0.23,34,118.91253761291503,119.66253761291503,0.75,,9,170,0.0,,,0.6632077589496592,,91.63670844327177
0,18.787858808791896,0.23,0.23,34,118.91253761291503,117.41253761291503,-1.5,,10,170,0.0,,,0.5661426701241807,,92.14173812664907
0,18.787858808791896,0.23,0.23,34,118.91253761291503,117.41253761291503,-1.5,,11,170,0.0,,,0.5661426701241807,,92.14173812664907
1,18.63044857795103,0.23,0.23,34,118.91253761291503,118.16253761291503,-0.75,,12,170,0.0,,,0.6651550264435018,,91.97353232189974
1,18.63044857795103,0.23,0.23,34,118.91253761291503,118.16253761291503,-0.75,,13,170,0.0,,,0.6651550264435018,,91.97353232189974
1,18.63044857795103,0.23,0.23,34,118.91253761291503,118.16253761291503,-0.75,,14,170,0.0,,,0.6651550264435018,,91.97353232189974
2,18.479631445784126,0.23,0.23,34,118.91253761291503,118.91253761291503,0.0,,15,170,0.0,,,0.7642333394087193,,91.8185191292876
2,18.479631445784126,0.23,0.23,34,118.91253761291503,118.91253761291503,0.0,1,2,170,0.0,0.7642333507537842,0.7642333394087193,,0,91.8185191292876
2,18.479631445784126,0.26,0.26,34,118.91253761291503,118.91253761291503,0.0,,0,171,0.0,,,1.2442333394087184,,91.8185191292876
1,18.63044857795103,0.26,0.26,34,118.91253761291503,118.16253761291503,-0.75,,1,171,0.0,,,1.1451550264435006,,91.97353232189974
4,18.17552476944758,0.26,0.26,34,118.91253761291503,120.41253761291503,1.5,,2,171,0.0,,,1.042249796240742,,91.47468667546174
2,18.479631445784126,0.26,0.26,34,118.91253761291503,118.91253761291503,0.0,,3,171,0.0,,,1.2442333394087184,,91.8185191292876
0,18.787858808791896,0.27,0.26,34,118.91253761291503,117.41253761291503,-1.5,,4,171,0.0,,,0.5181426701241789,,92.14173812664907
4,18.17552476944758,0.26,0.26,34,118.91253761291503,120.41253761291503,1.5,,5,171,0.0,,,1.042249796240742,,91.47468667546174
0,18.787858808791896,0.27,0.26,34,118.91253761291503,117.41253761291503,-1.5,,6,171,0.0,,,0.5181426701241789,,92.14173812664907
0,18.787858808791896,0.27,0.26,34,118.91253761291503,117.41253761291503,-1.5,,7,171,0.0,,,0.5181426701241789,,92.14173812664907
3,18.330462588285712,0.26,0.26,34,118.91253761291503,119.66253761291503,0.75,,8,171,0.0,,,1.143207758949658,,91.63670844327177
4,18.17552476944758,0.26,0.26,34,118.91253761291503,120.41253761291503,1.5,,9,171,0.0,,,1.042249796240742,,91.47468667546174
4,18.17552476944758,0.26,0.26,34,118.91253761291503,120.41253761291503,1.5,,10,171,0.0,,,1.042249796240742,,91.47468667546174
3,18.330462588285712,0.26,0.26,34,118.91253761291503,119.66253761291503,0.75,,11,171,0.0,,,1.143207758949658,,91.63670844327177
0,18.787858808791896,0.27,0.26,34,118.91253761291503,117.41253761291503,-1.5,,12,171,0.0,,,0.5181426701241789,,92.14173812664907
4,18.17552476944758,0.26,0.26,34,118.91253761291503,120.41253761291503,1.5,,13,171,0.0,,,1.042249796240742,,91.47468667546174
1,18.63044857795103,0.26,0.26,34,118.91253761291503,118.16253761291503,-0.75,,14,171,0.0,,,1.1451550264435006,,91.97353232189974
0,18.787858808791896,0.27,0.26,34,118.91253761291503,117.41253761291503,-1.5,,15,171,0.0,,,0.5181426701241789,,92.14173812664907
2,18.787858808791896,0.26,0.26,34,118.91253761291503,117.41253761291503,0.0,1,0,171,0.0,1.2442333698272705,1.2442333394087184,,0,92.14173812664907
4,18.17552476944758,0.17,0.18,34,118.91253761291503,120.41253761291503,1.5,,0,172,0.0,,,-2.045750203759257,,91.47468667546174
3,18.330462588285712,0.18,0.18,34,118.91253761291503,119.66253761291503,0.75,,1,172,0.0,,,-1.4967922410503418,,91.63670844327177
4,18.17552476944758,0.17,0.18,34,118.91253761291503,120.41253761291503,1.5,,2,172,0.0,,,-2.045750203759257,,91.47468667546174
0,18.787858808791896,0.19,0.18,34,118.91253761291503,117.41253761291503,-1.5,,3,172,0.0,,,-1.2418573298758198,,92.14173812664907
3,18.330462588285712,0.18,0.18,34,118.91253761291503,119.66253761291503,0.75,,4,172,0.0,,,-1.4967922410503418,,91.63670844327177
1,18.63044857795103,0.18,0.18,34,118.91253761291503,118.16253761291503,-0.75,,5,172,0.0,,,-1.4948449735564993,,91.97353232189974
2,18.479631445784126,0.18,0.18,34,118.91253761291503,118.91253761291503,0.0,,6,172,0.0,,,-1.3957666605912817,,91.8185191292876
2,18.479631445784126,0.18,0.18,34,118.91253761291503,118.91253761291503,0.0,,7,172,0.0,,,-1.3957666605912817,,91.8185191292876
3,18.330462588285712,0.18,0.18,34,118.91253761291503,119.66253761291503,0.75,,8,172,0.0,,,-1.4967922410503418,,91.63670844327177
0,18.787858808791896,0.19,0.18,34,118.91253761291503,117.41253761291503,-1.5,,9,172,0.0,,,-1.2418573298758198,,92.14173812664907
0,18.787858808791896,0.19,0.18,34,118.91253761291503,117.41253761291503,-1.5,,10,172,0.0,,,-1.2418573298758198,,92.14173812664907
1,18.63044857795103,0.18,0.18,34,118.91253761291503,118.16253761291503,-0.75,,11,172,0.0,,,-1.4948449735564993,,91.97353232189974
3,18.330462588285712,0.18,0.18,34,118.91253761291503,119.66253761291503,0.75,,12,172,0.0,,,-1.4967922410503418,,91.63670844327177
3,18.330462588285712,0.18,0.18,34,118.91253761291503,119.66253761291503,0.75,,13,172,0.0,,,-1.4967922410503418,,91.63670844327177
2,18.479631445784126,0.18,0.18,34,118.91253761291503,118.91253761291503,0.0,,14,172,0.0,,,-1.3957666605912817,,91.8185191292876
0,18.787858808791896,0.19,0.18,34,118.91253761291503,117.41253761291503,-1.5,,15,172,0.0,,,-1.2418573298758198,,92.14173812664907
0,18.787858808791896,0.19,0.18,34,118.91253761291503,117.41253761291503,-1.5,1,3,172,0.0,-1.2418572902679443,-1.2418573298758198,,1,92.14173812664907
3,18.63044857795103,0.29,0.29,34,117.41253761291503,118.16253761291503,0.75,,0,173,9.999999747378752e-05,,,-0.2948449735564981,,91.97353232189974
0,19.11916201715854,0.32,0.29,34,117.41253761291503,115.91253761291503,-1.5,,1,173,9.999999747378752e-05,,,-2.0239991429841533,,92.44063324538259
2,18.787858808791896,0.29,0.29,34,117.41253761291503,117.41253761291503,0.0,,2,173,9.999999747378752e-05,,,-0.1938573298758191,,92.14173812664907
2,18.787858808791896,0.29,0.29,34,117.41253761291503,117.41253761291503,0.0,,3,173,9.999999747378752e-05,,,-0.1938573298758191,,92.14173812664907
4,18.479631445784126,0.29,0.29,34,117.41253761291503,118.91253761291503,1.5,,4,173,9.999999747378752e-05,,,-0.3957666605912806,,91.8185191292876
2,18.787858808791896,0.29,0.29,34,117.41253761291503,117.41253761291503,0.0,,5,173,9.999999747378752e-05,,,-0.1938573298758191,,92.14173812664907
1,18.96010351164918,0.31,0.29,34,117.41253761291503,116.66253761291503,-0.75,,6,173,9.999999747378752e-05,,,-1.2849175238474144,,92.2905672823219
1,18.96010351164918,0.31,0.29,34,117.41253761291503,116.66253761291503,-0.75,,7,173,9.999999747378752e-05,,,-1.2849175238474144,,92.2905672823219
3,18.63044857795103,0.29,0.29,34,117.41253761291503,118.16253761291503,0.75,,8,173,9.999999747378752e-05,,,-0.2948449735564981,,91.97353232189974
3,18.63044857795103,0.29,0.29,34,117.41253761291503,118.16253761291503,0.75,,9,173,9.999999747378752e-05,,,-0.2948449735564981,,91.97353232189974
3,18.63044857795103,0.29,0.29,34,117.41253761291503,118.16253761291503,0.75,,10,173,9.999999747378752e-05,,,-0.2948449735564981,,91.97353232189974
3,18.63044857795103,0.29,0.29,34,117.41253761291503,118.16253761291503,0.75,,11,173,9.999999747378752e-05,,,-0.2948449735564981,,91.97353232189974
1,18.96010351164918,0.31,0.29,34,117.41253761291503,116.66253761291503,-0.75,,12,173,9.999999747378752e-05,,,-1.2849175238474144,,92.2905672823219
1,18.96010351164918,0.31,0.29,34,117.41253761291503,116.66253761291503,-0.75,,13,173,9.999999747378752e-05,,,-1.2849175238474144,,92.2905672823219
3,18.63044857795103,0.29,0.29,34,117.41253761291503,118.16253761291503,0.75,,14,173,9.999999747378752e-05,,,-0.2948449735564981,,91.97353232189974
0,19.11916201715854,0.32,0.29,34,117.41253761291503,115.91253761291503,-1.5,,15,173,9.999999747378752e-05,,,-2.0239991429841533,,92.44063324538259
2,19.11916201715854,0.29,0.29,34,117.41253761291503,115.91253761291503,1.5,1,2,173,9.999999747378752e-05,-0.1938573271036148,-0.3957666605912806,,1,92.44063324538259
4,18.17552476944758,0.19,0.19,34,118.91253761291503,120.41253761291503,1.5,,0,174,9.999999747378752e-05,,,-1.1977502037592578,,91.47468667546174
3,18.330462588285712,0.19,0.19,34,118.91253761291503,119.66253761291503,0.75,,1,174,9.999999747378752e-05,,,-1.0967922410503415,,91.63670844327177
3,18.330462588285712,0.19,0.19,34,118.91253761291503,119.66253761291503,0.75,,2,174,9.999999747378752e-05,,,-1.0967922410503415,,91.63670844327177
3,18.330462588285712,0.19,0.19,34,118.91253761291503,119.66253761291503,0.75,,3,174,9.999999747378752e-05,,,-1.0967922410503415,,91.63670844327177
2,18.479631445784126,0.19,0.19,34,118.91253761291503,118.91253761291503,0.0,,4,174,9.999999747378752e-05,,,-0.9957666605912813,,91.8185191292876
0,18.787858808791896,0.2,0.19,34,118.91253761291503,117.41253761291503,-1.5,,5,174,9.999999747378752e-05,,,-0.8418573298758194,,92.14173812664907
3,18.330462588285712,0.19,0.19,34,118.91253761291503,119.66253761291503,0.75,,6,174,9.999999747378752e-05,,,-1.0967922410503415,,91.63670844327177
2,18.479631445784126,0.19,0.19,34,118.91253761291503,118.91253761291503,0.0,,7,174,9.999999747378752e-05,,,-0.9957666605912813,,91.8185191292876
1,18.63044857795103,0.2,0.19,34,118.91253761291503,118.16253761291503,-0.75,,8,174,9.999999747378752e-05,,,-0.7428449735564985,,91.97353232189974
0,18.787858808791896,0.2,0.19,34,118.91253761291503,117.41253761291503,-1.5,,9,174,9.999999747378752e-05,,,-0.8418573298758194,,92.14173812664907
1,18.63044857795103,0.2,0.19,34,118.91253761291503,118.16253761291503,-0.75,,10,174,9.999999747378752e-05,,,-0.7428449735564985,,91.97353232189974
1,18.63044857795103,0.2,0.19,34,118.91253761291503,118.16253761291503,-0.75,,11,174,9.999999747378752e-05,,,-0.7428449735564985,,91.97353232189974
1,18.63044857795103,0.2,0.19,34,118.91253761291503,118.16253761291503,-0.75,,12,174,9.999999747378752e-05,,,-0.7428449735564985,,91.97353232189974
2,18.479631445784126,0.19,0.19,34,118.91253761291503,118.91253761291503,0.0,,13,174,9.999999747378752e-05,,,-0.9957666605912813,,91.8185191292876
1,18.63044857795103,0.2,0.19,34,118.91253761291503,118.16253761291503,-0.75,,14,174,9.999999747378752e-05,,,-0.7428449735564985,,91.97353232189974
4,18.17552476944758,0.19,0.19,34,118.91253761291503,120.41253761291503,1.5,,15,174,9.999999747378752e-05,,,-1.1977502037592578,,91.47468667546174
1,18.17552476944758,0.2,0.19,34,118.91253761291503,120.41253761291503,-1.5,1,8,174,9.999999747378752e-05,-0.7428449988365173,-0.8418573298758194,,1,91.47468667546174
0,18.831616196411236,0.26,0.26,35,117.41253761291503,115.91253761291503,-1.5,,0,175,0.0,,,1.046007544261361,,92.08607796713471
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,1,175,0.0,,,1.244218541982952,,91.7930565648515
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,2,175,0.0,,,1.244218541982952,,91.7930565648515
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,3,175,0.0,,,1.244218541982952,,91.7930565648515
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,4,175,0.0,,,1.244218541982952,,91.7930565648515
0,18.831616196411236,0.26,0.26,35,117.41253761291503,115.91253761291503,-1.5,,5,175,0.0,,,1.046007544261361,,92.08607796713471
4,18.205304857044435,0.26,0.26,35,117.41253761291503,118.91253761291503,1.5,,6,175,0.0,,,1.0422544722831442,,91.46096564226384
1,18.695393480098957,0.26,0.26,35,117.41253761291503,116.66253761291503,-0.75,,7,175,0.0,,,1.1451724977363527,,91.94542769403877
0,18.831616196411236,0.26,0.26,35,117.41253761291503,115.91253761291503,-1.5,,8,175,0.0,,,1.046007544261361,,92.08607796713471
3,18.368145805279806,0.26,0.26,35,117.41253761291503,118.16253761291503,0.75,,9,175,0.0,,,1.1432146431893586,,91.61958789469983
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,10,175,0.0,,,1.244218541982952,,91.7930565648515
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,11,175,0.0,,,1.244218541982952,,91.7930565648515
3,18.368145805279806,0.26,0.26,35,117.41253761291503,118.16253761291503,0.75,,12,175,0.0,,,1.1432146431893586,,91.61958789469983
0,18.831616196411236,0.26,0.26,35,117.41253761291503,115.91253761291503,-1.5,,13,175,0.0,,,1.046007544261361,,92.08607796713471
0,18.831616196411236,0.26,0.26,35,117.41253761291503,115.91253761291503,-1.5,,14,175,0.0,,,1.046007544261361,,92.08607796713471
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,,15,175,0.0,,,1.244218541982952,,91.7930565648515
2,18.523157861773086,0.26,0.26,35,117.41253761291503,117.41253761291503,0.0,1,1,175,0.0,1.2442185878753662,1.244218541982952,,0,91.7930565648515
3,18.368145805279806,0.22,0.23,35,117.41253761291503,118.16253761291503,0.75,,0,176,9.999999747378752e-05,,,0.05521464318935891,,91.61958789469983
3,18.368145805279806,0.22,0.23,35,117.41253761291503,118.16253761291503,0.75,,1,176,9.999999747378752e-05,,,0.05521464318935891,,91.61958789469983
0,18.831616196411236,0.24,0.23,35,117.41253761291503,115.91253761291503,-1.5,,2,176,9.999999747378752e-05,,,0.9980075442613612,,92.08607796713471
3,18.368145805279806,0.22,0.23,35,117.41253761291503,118.16253761291503,0.75,,3,176,9.999999747378752e-05,,,0.05521464318935891,,91.61958789469983
2,18.523157861773086,0.23,0.23,35,117.41253761291503,117.41253761291503,0.0,,4,176,9.999999747378752e-05,,,0.7642185419829528,,91.7930565648515
1,18.695393480098957,0.24,0.23,35,117.41253761291503,116.66253761291503,-0.75,,5,176,9.999999747378752e-05,,,1.0971724977363528,,91.94542769403877
0,18.831616196411236,0.24,0.23,35,117.41253761291503,115.91253761291503,-1.5,,6,176,9.999999747378752e-05,,,0.9980075442613612,,92.08607796713471
2,18.523157861773086,0.23,0.23,35,117.41253761291503,117.41253761291503,0.0,,7,176,9.999999747378752e-05,,,0.7642185419829528,,91.7930565648515
1,18.695393480098957,0.24,0.23,35,117.41253761291503,116.66253761291503,-0.75,,8,176,9.999999747378752e-05,,,1.0971724977363528,,91.94542769403877
1,18.695393480098957,0.24,0.23,35,117.41253761291503,116.66253761291503,-0.75,,9,176,9.999999747378752e-05,,,1.0971724977363528,,91.94542769403877
3,18.368145805279806,0.22,0.23,35,117.41253761291503,118.16253761291503,0.75,,10,176,9.999999747378752e-05,,,0.05521464318935891,,91.61958789469983
4,18.205304857044435,0.22,0.23,35,117.41253761291503,118.91253761291503,1.5,,11,176,9.999999747378752e-05,,,-0.04574552771685579,,91.46096564226384
0,18.831616196411236,0.24,0.23,35,117.41253761291503,115.91253761291503,-1.5,,12,176,9.999999747378752e-05,,,0.9980075442613612,,92.08607796713471
2,18.523157861773086,0.23,0.23,35,117.41253761291503,117.41253761291503,0.0,,13,176,9.999999747378752e-05,,,0.7642185419829528,,91.7930565648515
1,18.695393480098957,0.24,0.23,35,117.41253761291503,116.66253761291503,-0.75,,14,176,9.999999747378752e-05,,,1.0971724977363528,,91.94542769403877
3,18.368145805279806,0.22,0.23,35,117.41253761291503,118.16253761291503,0.75,,15,176,9.999999747378752e-05,,,0.05521464318935891,,91.61958789469983
1,18.368145805279806,0.24,0.23,35,117.41253761291503,118.16253761291503,-0.75,1,5,176,9.999999747378752e-05,1.097172498703003,1.0971724977363528,,0,91.61958789469983
2,18.695393480098957,0.26,0.26,35,116.66253761291503,116.66253761291503,0.0,,0,177,9.999999747378752e-05,,,1.2451724977363527,,91.94542769403877
2,18.695393480098957,0.26,0.26,35,116.66253761291503,116.66253761291503,0.0,,1,177,9.999999747378752e-05,,,1.2451724977363527,,91.94542769403877
4,18.368145805279806,0.25,0.26,35,116.66253761291503,118.16253761291503,1.5,,2,177,9.999999747378752e-05,,,1.1552146431893588,,91.61958789469983
0,18.985062474556102,0.26,0.26,35,116.66253761291503,115.16253761291503,-1.5,,3,177,9.999999747378752e-05,,,1.0469614280738921,,92.24782578119506
3,18.523157861773086,0.25,0.26,35,116.66253761291503,117.41253761291503,0.75,,4,177,9.999999747378752e-05,,,1.256218541982952,,91.7930565648515
3,18.523157861773086,0.25,0.26,35,116.66253761291503,117.41253761291503,0.75,,5,177,9.999999747378752e-05,,,1.256218541982952,,91.7930565648515
2,18.695393480098957,0.26,0.26,35,116.66253761291503,116.66253761291503,0.0,,6,177,9.999999747378752e-05,,,1.2451724977363527,,91.94542769403877
1,18.831616196411236,0.26,0.26,35,116.66253761291503,115.91253761291503,-0.75,,7,177,9.999999747378752e-05,,,1.1460075442613609,,92.08607796713471
1,18.831616196411236,0.26,0.26,35,116.66253761291503,115.91253761291503,-0.75,,8,177,9.999999747378752e-05,,,1.1460075442613609,,92.08607796713471
1,18.831616196411236,0.26,0.26,35,116.66253761291503,115.91253761291503,-0.75,,9,177,9.999999747378752e-05,,,1.1460075442613609,,92.08607796713471
0,18.985062474556102,0.26,0.26,35,116.66253761291503,115.16253761291503,-1.5,,10,177,9.999999747378752e-05,,,1.0469614280738921,,92.24782578119506
4,18.368145805279806,0.25,0.26,35,116.66253761291503,118.16253761291503,1.5,,11,177,9.999999747378752e-05,,,1.1552146431893588,,91.61958789469983
1,18.831616196411236,0.26,0.26,35,116.66253761291503,115.91253761291503,-0.75,,12,177,9.999999747378752e-05,,,1.1460075442613609,,92.08607796713471
1,18.831616196411236,0.26,0.26,35,116.66253761291503,115.91253761291503,-0.75,,13,177,9.999999747378752e-05,,,1.1460075442613609,,92.08607796713471
0,18.985062474556102,0.26,0.26,35,116.66253761291503,115.16253761291503,-1.5,,14,177,9.999999747378752e-05,,,1.0469614280738921,,92.24782578119506
4,18.368145805279806,0.25,0.26,35,116.66253761291503,118.16253761291503,1.5,,15,177,9.999999747378752e-05,,,1.1552146431893588,,91.61958789469983
3,18.368145805279806,0.25,0.26,35,116.66253761291503,118.16253761291503,0.75,1,4,177,9.999999747378752e-05,1.2562185525894165,1.256218541982952,,0,91.61958789469983
1,18.695393480098957,0.29,0.28,35,117.41253761291503,116.66253761291503,-0.75,,0,178,0.00019999999494757503,,,-0.3428275022636457,,91.94542769403877
4,18.205304857044435,0.26,0.28,35,117.41253761291503,118.91253761291503,1.5,,1,178,0.00019999999494757503,,,0.8502544722831438,,91.46096564226384
4,18.205304857044435,0.26,0.28,35,117.41253761291503,118.91253761291503,1.5,,2,178,0.00019999999494757503,,,0.8502544722831438,,91.46096564226384
4,18.205304857044435,0.26,0.28,35,117.41253761291503,118.91253761291503,1.5,,3,178,0.00019999999494757503,,,0.8502544722831438,,91.46096564226384
1,18.695393480098957,0.29,0.28,35,117.41253761291503,116.66253761291503,-0.75,,4,178,0.00019999999494757503,,,-0.3428275022636457,,91.94542769403877
1,18.695393480098957,0.29,0.28,35,117.41253761291503,116.66253761291503,-0.75,,5,178,0.00019999999494757503,,,-0.3428275022636457,,91.94542769403877
4,18.205304857044435,0.26,0.28,35,117.41253761291503,118.91253761291503,1.5,,6,178,0.00019999999494757503,,,0.8502544722831438,,91.46096564226384
1,18.695393480098957,0.29,0.28,35,117.41253761291503,116.66253761291503,-0.75,,7,178,0.00019999999494757503,,,-0.3428275022636457,,91.94542769403877
2,18.523157861773086,0.28,0.28,35,117.41253761291503,117.41253761291503,0.0,,8,178,0.00019999999494757503,,,0.20421854198295109,,91.7930565648515
3,18.368145805279806,0.26,0.28,35,117.41253761291503,118.16253761291503,0.75,,9,178,0.00019999999494757503,,,0.9512146431893582,,91.61958789469983
4,18.205304857044435,0.26,0.28,35,117.41253761291503,118.91253761291503,1.5,,10,178,0.00019999999494757503,,,0.8502544722831438,,91.46096564226384
3,18.368145805279806,0.26,0.28,35,117.41253761291503,118.16253761291503,0.75,,11,178,0.00019999999494757503,,,0.9512146431893582,,91.61958789469983
1,18.695393480098957,0.29,0.28,35,117.41253761291503,116.66253761291503,-0.75,,12,178,0.00019999999494757503,,,-0.3428275022636457,,91.94542769403877
2,18.523157861773086,0.28,0.28,35,117.41253761291503,117.41253761291503,0.0,,13,178,0.00019999999494757503,,,0.20421854198295109,,91.7930565648515
2,18.523157861773086,0.28,0.28,35,117.41253761291503,117.41253761291503,0.0,,14,178,0.00019999999494757503,,,0.20421854198295109,,91.7930565648515
0,18.831616196411236,0.29,0.28,35,117.41253761291503,115.91253761291503,-1.5,,15,178,0.00019999999494757503,,,-0.44199245573863744,,92.08607796713471
3,18.831616196411236,0.26,0.28,35,117.41253761291503,115.91253761291503,1.5,1,9,178,0.00019999999494757503,0.9512146711349487,0.8502544722831438,,1,92.08607796713471
2,18.205304857044435,0.19,0.19,35,118.91253761291503,118.91253761291503,0.0,,0,179,0.0,,,-0.9977455277168557,,91.46096564226384
2,18.205304857044435,0.19,0.19,35,118.91253761291503,118.91253761291503,0.0,,1,179,0.0,,,-0.9977455277168557,,91.46096564226384
1,18.368145805279806,0.19,0.19,35,118.91253761291503,118.16253761291503,-0.75,,2,179,0.0,,,-1.096785356810641,,91.61958789469983
0,18.523157861773086,0.19,0.19,35,118.91253761291503,117.41253761291503,-1.5,,3,179,0.0,,,-1.1957814580170478,,91.7930565648515
4,17.909372749193626,0.18,0.19,35,118.91253761291503,120.41253761291503,1.5,,4,179,0.0,,,-1.6478032803343798,,91.09449354180829
2,18.205304857044435,0.19,0.19,35,118.91253761291503,118.91253761291503,0.0,,5,179,0.0,,,-0.9977455277168557,,91.46096564226384
3,18.06281902733849,0.19,0.19,35,118.91253761291503,119.66253761291503,0.75,,6,179,0.0,,,-1.098836894275351,,91.25936691749298
1,18.368145805279806,0.19,0.19,35,118.91253761291503,118.16253761291503,-0.75,,7,179,0.0,,,-1.096785356810641,,91.61958789469983
0,18.523157861773086,0.19,0.19,35,118.91253761291503,117.41253761291503,-1.5,,8,179,0.0,,,-1.1957814580170478,,91.7930565648515
2,18.205304857044435,0.19,0.19,35,118.91253761291503,118.91253761291503,0.0,,9,179,0.0,,,-0.9977455277168557,,91.46096564226384
2,18.205304857044435,0.19,0.19,35,118.91253761291503,118.91253761291503,0.0,,10,179,0.0,,,-0.9977455277168557,,91.46096564226384
1,18.368145805279806,0.19,0.19,35,118.91253761291503,118.16253761291503,-0.75,,11,179,0.0,,,-1.096785356810641,,91.61958789469983
2,18.205304857044435,0.19,0.19,35,118.91253761291503,118.91253761291503,0.0,,12,179,0.0,,,-0.9977455277168557,,91.46096564226384
0,18.523157861773086,0.19,0.19,35,118.91253761291503,117.41253761291503,-1.5,,13,179,0.0,,,-1.1957814580170478,,91.7930565648515
1,18.368145805279806,0.19,0.19,35,118.91253761291503,118.16253761291503,-0.75,,14,179,0.0,,,-1.096785356810641,,91.61958789469983
0,18.523157861773086,0.19,0.19,35,118.91253761291503,117.41253761291503,-1.5,,15,179,0.0,,,-1.1957814580170478,,91.7930565648515
2,18.523157861773086,0.19,0.19,35,118.91253761291503,117.41253761291503,-1.5,1,0,179,0.0,-0.9977455139160156,-1.1957814580170478,,1,91.7930565648515
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,0,180,0.0,,,-0.19578184261563963,,91.79246757305829
1,18.696373770902486,0.21,0.21,36,117.41253761291503,116.66253761291503,-0.75,,1,180,0.0,,,-0.2948279119362388,,91.94483513048914
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,2,180,0.0,,,-0.19578184261563963,,91.79246757305829
1,18.696373770902486,0.21,0.21,36,117.41253761291503,116.66253761291503,-0.75,,3,180,0.0,,,-0.2948279119362388,,91.94483513048914
4,18.206300494770463,0.2,0.21,36,117.41253761291503,118.91253761291503,1.5,,4,180,0.0,,,-0.8457458612701865,,91.46038443506798
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,5,180,0.0,,,-0.19578184261563963,,91.79246757305829
0,18.832592221456753,0.23,0.21,36,117.41253761291503,115.91253761291503,-1.5,,6,180,0.0,,,0.37400711286923044,,92.08548210657915
0,18.832592221456753,0.23,0.21,36,117.41253761291503,115.91253761291503,-1.5,,7,180,0.0,,,0.37400711286923044,,92.08548210657915
4,18.206300494770463,0.2,0.21,36,117.41253761291503,118.91253761291503,1.5,,8,180,0.0,,,-0.8457458612701865,,91.46038443506798
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,9,180,0.0,,,-0.19578184261563963,,91.79246757305829
1,18.696373770902486,0.21,0.21,36,117.41253761291503,116.66253761291503,-0.75,,10,180,0.0,,,-0.2948279119362388,,91.94483513048914
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,11,180,0.0,,,-0.19578184261563963,,91.79246757305829
4,18.206300494770463,0.2,0.21,36,117.41253761291503,118.91253761291503,1.5,,12,180,0.0,,,-0.8457458612701865,,91.46038443506798
0,18.832592221456753,0.23,0.21,36,117.41253761291503,115.91253761291503,-1.5,,13,180,0.0,,,0.37400711286923044,,92.08548210657915
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,14,180,0.0,,,-0.19578184261563963,,91.79246757305829
2,18.52414354606376,0.21,0.21,36,117.41253761291503,117.41253761291503,0.0,,15,180,0.0,,,-0.19578184261563963,,91.79246757305829
