chunk,count,mean,std,min,max,range
0,85,-1.6724247966185624,1.6336612316563779,-4.414509495143767,1.1094905138015747,5.524000008945341
1,85,0.47959218064518816,0.5010546122912237,-0.4369669786903474,1.2525242567062378,1.6894912353965852
2,85,-0.3259745770715419,1.3996970697685043,-2.98504588864022,1.262346540266579,4.2473924289067995
3,85,-1.1356432269659065,1.2908491345335564,-3.589865108487923,0.627730667591095,4.217595776079018
4,85,-0.15318816421419781,1.3549237222350266,-2.7842602922431485,1.268551355712769,4.0528116479559175
5,85,-0.5795717802935183,0.8923692869495187,-1.6360989628616724,0.7765510086336174,2.4126499714952896
6,85,0.2806484582875357,0.7660048153596458,-0.783180444118839,1.4168195724487305,2.2000000165675697
7,85,0.04105776204966024,1.0007208982731601,-1.5860318552913633,1.258440027423887,2.84447188271525
8,85,0.33607600237921514,1.381492442467152,-2.3834050836501905,1.420853640741281,3.8042587243914716
9,85,0.35401840669109375,0.7876315240017534,-0.8257389057760385,1.4200078666309413,2.2457467724069797
10,85,-0.7089522286489711,1.1829287208398962,-2.906416438430483,1.4200076100352468,4.32642404846573
11,85,-1.1166733104474533,1.2461314419636313,-2.4249635551577833,1.418440510470301,3.8434040656280843
12,85,-0.05853903052380635,0.7956250497183446,-1.7768142782217953,1.2600923776626587,3.036906655884454
13,85,0.5148671125174159,0.5428242325709007,-0.4100455332844617,1.420420560992148,1.8304660942766098
14,85,-0.0706119158172733,0.9535229759528866,-1.926736371335945,1.2619544667155398,3.188690838051485
15,85,0.2940868300075917,1.0986006655234208,-1.975032903796207,1.420420560992148,3.395453464788355
16,85,-1.3174904962228662,2.2044219208008786,-5.608543586294358,1.2716037034988403,6.880147289793198
17,85,-0.9100659854957808,1.8756722770491525,-4.382011179507749,1.263457238607509,5.645468418115258
18,85,-0.19591417735142827,1.0319448183785274,-2.5714338204606144,1.4221239588450576,3.993557779305672
19,85,-1.004545045808646,1.7347481476362459,-3.9814521696439984,1.1121768951416016,5.0936290647856
20,85,-0.7437338213670557,0.7961902531704855,-2.402519070907527,0.2248421609401703,2.627361231847697
21,85,0.1990407891812923,1.1209597400076436,-2.0040697484509806,1.426471471786499,3.4305412202374796
22,85,-0.9700005472620594,1.7204500569169634,-4.1702383666350284,1.2633705139160156,5.433608880551044
23,85,0.17764512944485136,0.6532535445050782,-1.2192900934664788,1.2656269073486328,2.484917000815112
24,85,-0.4649037266591389,1.8183005762306952,-4.020817233808047,1.2768391370773315,5.297656370885378
25,85,0.20474737356914335,1.060194243494134,-1.627183923354676,1.4231262497673018,3.0503101731219777
26,85,-0.768321000784217,2.2754103640622376,-4.020122234131298,1.4263581037521362,5.446480337883434
27,85,0.7253618402409099,0.6494163078622351,-0.8216420373534514,1.4255528450012207,2.2471948823546724
28,85,-0.25097623296208643,1.0817698403107314,-2.4009860135065892,1.427877426147461,3.82886343965405
29,85,-0.43939173622512223,1.0146498827181476,-2.4025683633042276,1.429431676864624,3.8320000401688517
30,85,-0.6162205036665197,1.0294041468317014,-2.370567920392077,0.8743579626465472,3.2449258830386243
31,85,-0.7065925643369492,1.2692016187109203,-2.7178326530680774,1.2694320796079224,3.9872647326759996
32,85,-1.1483686337380499,1.5306109301483652,-4.024635516869747,1.276145260588459,5.300780777458206
33,85,-0.9930309235256773,2.040638484551084,-5.1791388670592635,0.8735527992248535,6.052691666284117
34,85,-0.9056537683514281,1.0199683852634416,-2.3766234726740088,0.784799337387085,3.1614228100610937
35,85,-0.25779302141505334,1.1154306907669358,-2.4238738588995252,1.4271171215939449,3.85099098049347
36,85,-0.8084118363177341,0.9274996360109514,-2.020886959882965,0.7900573306996398,2.8109442905826048
37,85,-0.43857905170302414,0.7460567045462606,-1.616380997443056,1.2685777004927643,2.8849586979358204
38,85,-1.0020541302113766,2.4640995064869635,-5.963878589135333,1.274628758430481,7.238507347565814
39,85,-1.176832858240944,0.5783751501436624,-2.017942765473741,-0.1668732839754592,1.8510694814982818
40,85,0.014492856436227112,1.5502185627560996,-3.5156429338119652,1.4331268072128296,4.948769741024795
41,85,0.79574175998559,0.4185410735182609,-0.556607741374851,1.2731268405914309,1.829734581966282
42,85,-0.34204572757286333,1.5145702653698716,-3.7596425800015254,1.433818615792246,5.1934611957937715
43,85,-0.7136316804503897,2.022704907712792,-5.131145096978539,1.4338226337369426,6.564967730715482
44,85,-0.9085289576633806,0.734247710661863,-2.8155665485775088,-0.0155665483325719,2.800000000244937
45,85,-0.13225480748219762,1.030529049991478,-2.0145555992887467,1.2854444007112522,3.299999999999999
46,85,-0.8393118636042387,1.1413133998479363,-2.7956439548119287,1.274922013282776,4.070565968094705
47,85,-0.3084876423193719,0.7980677630964705,-2.157809465537953,1.284704589604837,3.44251405514279
48,85,-0.14429857341283292,0.9480037941887649,-2.1608418944839567,1.434190534462048,3.5950324289460047
49,85,-0.02891142216175173,0.8178254092183597,-1.5949148776801114,1.1429224049189095,2.737837282599021
50,85,0.08212537130629564,1.2525541603293946,-1.9621751177416464,1.287673870541212,3.2498489882828583
51,85,0.16622109770517066,1.1009556228624031,-1.6556439548119275,1.4356735944747925,3.09131754928672
52,85,0.26835285645605406,1.083578374634657,-1.5650780088992082,1.274922013282776,2.840000022181984
53,85,-0.14912734923344864,1.6090640644325929,-4.393383796946887,1.2890872072432935,5.68247100419018
54,85,-0.3482666520570764,0.7140688093108606,-1.463643954811927,0.8836736083030701,2.347317563114997
55,85,0.31431841061684823,1.0721447389813676,-2.0190203191358944,1.2832110417935447,3.302231360929439
56,85,-1.2162429870840368,1.0864918727865118,-4.162154932335099,0.2356249587798325,4.397779891114932
57,85,-0.3725197545622245,1.4071781352294046,-3.757781286181817,1.2756226062774658,5.033403892459283
58,85,0.08210986034579962,1.3625161560701058,-3.350781776033962,1.438385009765625,4.789166785799587
59,85,-0.7909477102960966,1.6454034748519808,-4.390784806966902,1.4383820295333862,5.829166836500288
60,85,-0.48369050647136524,1.5781461356138313,-3.508227074983687,1.4397729635238647,4.948000038507551
61,85,-0.712012430581506,1.6614918738441087,-4.55290356024349,1.4349293828127676,5.987832943056258
62,85,0.09325784695249216,1.0124828495626785,-1.9963755123872904,1.437724232673645,3.4340997450609354
63,85,-0.43519806825344354,0.9426186210759445,-2.410996264681883,1.129720495148576,3.5407167598304587
64,85,-0.4587237853780043,0.9706351388627045,-3.1274821295517574,1.0310947968975746,4.1585769264493315
65,85,-0.52436332349448,1.3331230710218802,-3.1929005766422067,1.4405225837501936,4.6334231603924
66,85,0.7814228358563342,0.6805808942390348,-1.023778032881714,1.4435023069381714,2.4672803398198857
67,85,-0.6250124525566315,1.040742101862588,-2.548461435870591,1.4435385641294105,3.9920000000000013
68,85,-0.35574445516652686,1.07883298424418,-2.5491260824851056,1.1495252847671509,3.6986513672522565
69,85,-1.1004190368606037,0.6920120697325669,-2.5504724982689133,-0.1518814198540787,2.3985910784148348
70,85,0.27570010912705334,1.0821335638078111,-2.5504746668869824,1.290014031071066,3.8404886979580484
71,85,-0.04821465106650318,0.8323328343418126,-2.7947502887837494,1.2815253734588623,4.076275662242612
72,85,0.1417946697905782,0.835716401939096,-1.9932717468788563,1.4415248949313026,3.434796641810159
73,85,-0.7985120727664426,1.8629671655822602,-5.351160780190386,1.1314067840576172,6.482567564248003
74,85,0.5417973543476055,0.8285187598999858,-1.2547486448095453,1.439408589794739,2.694157234604284
75,85,-0.9509094453282191,1.905790567958609,-5.2476054506805285,1.2808414697647097,6.528446920445238
76,85,0.24627801908882188,1.0026825235545591,-1.6078836123444022,1.4436567022857123,3.0515403146301145
77,85,-0.49397363130448285,1.459177608658905,-2.951158549543043,1.443658834242023,4.394817383785066
78,85,0.1263305478857956,0.7666253969163757,-2.388341252131447,1.2808411390504024,3.6691823911818493
79,85,-0.40324004331462326,1.8956922394687687,-3.961983964032675,1.4372517228135029,5.399235686846178
